,Customer Name,recency,Spent,Date Last Quarter,Customer ID,Number of Orders,segment,segment_name
1651,Graduate,66,1603.0,20-08-2012,1651,17,1,Fidele
1652,Postgraduate,20,2091.0,7/9/2012,1652,21,1,Fidele
1653,Undergraduate,54,981.0,29-04-2013,1653,20,3,Habituel
1654,Graduate,61,1533.0,22-07-2013,1654,30,1,Fidele
1655,Undergraduate,18,82.0,8/3/2014,1655,6,2,Zappeur
1656,Graduate,45,244.0,28-05-2013,1656,10,2,Zappeur
1657,Undergraduate,26,36.0,2/2/2014,1657,4,2,Zappeur
1658,Postgraduate,0,404.0,24-07-2013,1658,14,0,Potentiel
1659,Graduate,28,71.0,23-06-2014,1659,5,2,Zappeur
1660,Graduate,49,1572.0,2/5/2013,1660,22,1,Fidele
1661,Graduate,84,122.0,15-05-2013,1661,7,2,Zappeur
1662,Postgraduate,38,41.0,29-05-2014,1662,6,2,Zappeur
1663,Postgraduate,53,10.0,10/1/2014,1663,3,2,Zappeur
1664,Graduate,88,304.0,11/9/2013,1664,11,2,Zappeur
1665,Graduate,99,37.0,19-06-2013,1665,4,2,Zappeur
1666,Postgraduate,12,1754.0,20-08-2013,1666,15,1,Fidele
1667,Graduate,35,815.0,29-12-2013,1667,21,0,Potentiel
1668,Graduate,5,1001.0,19-11-2013,1668,23,3,Habituel
1669,Graduate,77,1157.0,22-02-2013,1669,21,3,Habituel
1670,Graduate,45,688.0,30-07-2013,1670,18,0,Potentiel
1671,Postgraduate,71,1319.0,5/9/2013,1671,18,3,Habituel
1672,Postgraduate,40,21.0,11/1/2013,1672,3,2,Zappeur
1673,Undergraduate,82,31.0,3/6/2013,1673,3,2,Zappeur
1674,Graduate,70,67.0,22-11-2012,1674,5,2,Zappeur
1675,Graduate,87,708.0,28-11-2012,1675,19,0,Potentiel
1676,Undergraduate,95,25.0,25-03-2013,1676,3,2,Zappeur
1677,Postgraduate,72,746.0,27-06-2013,1677,11,0,Potentiel
1678,Postgraduate,5,32.0,12/2/2013,1678,4,2,Zappeur
1679,Postgraduate,86,1695.0,23-01-2014,1679,23,1,Fidele
1680,Graduate,80,1080.0,8/10/2013,1680,23,3,Habituel
1681,Postgraduate,62,72.0,17-01-2014,1681,6,2,Zappeur
1682,Graduate,49,57.0,3/11/2012,1682,7,2,Zappeur
1683,Postgraduate,85,660.0,4/6/2014,1683,19,0,Potentiel
1684,Undergraduate,7,103.0,25-10-2013,1684,7,2,Zappeur
1685,Postgraduate,6,153.0,25-03-2014,1685,8,2,Zappeur
1686,Postgraduate,25,1220.0,8/8/2012,1686,28,3,Habituel
1687,Graduate,55,279.0,23-07-2013,1687,11,2,Zappeur
1688,Graduate,81,745.0,4/1/2013,1688,19,0,Potentiel
1689,Postgraduate,98,264.0,19-07-2013,1689,11,2,Zappeur
1690,Graduate,31,2157.0,19-07-2013,1690,21,1,Fidele
1691,Postgraduate,30,1526.0,6/7/2013,1691,22,1,Fidele
1692,Graduate,98,69.0,19-02-2013,1692,5,2,Zappeur
1693,Graduate,92,1597.0,27-08-2012,1693,25,1,Fidele
1694,Undergraduate,41,64.0,31-12-2012,1694,6,2,Zappeur
1695,Graduate,68,497.0,23-05-2013,1695,12,0,Potentiel
1696,Graduate,78,1067.0,19-09-2012,1696,15,3,Habituel
1697,Graduate,46,31.0,27-02-2013,1697,5,2,Zappeur
1698,Graduate,71,211.0,22-09-2012,1698,9,2,Zappeur
1699,Postgraduate,6,877.0,5/3/2014,1699,21,3,Habituel
1700,Graduate,82,11.0,31-08-2012,1700,3,2,Zappeur
1701,Postgraduate,71,2034.0,30-03-2014,1701,24,1,Fidele
1702,Graduate,32,1991.0,20-11-2013,1702,18,1,Fidele
1703,Postgraduate,28,1686.0,21-03-2014,1703,24,1,Fidele
1704,Postgraduate,20,324.0,2/10/2012,1704,12,2,Zappeur
1705,Postgraduate,10,69.0,23-09-2013,1705,6,2,Zappeur
1706,Graduate,7,252.0,20-09-2012,1706,11,2,Zappeur
1707,Undergraduate,67,54.0,16-08-2012,1707,4,2,Zappeur
1708,Postgraduate,48,964.0,2/1/2014,1708,23,3,Habituel
1709,Graduate,61,1327.0,1/3/2014,1709,26,3,Habituel
1710,Postgraduate,36,68.0,17-06-2014,1710,5,2,Zappeur
1711,Graduate,77,60.0,28-08-2013,1711,4,2,Zappeur
1712,Graduate,90,55.0,9/4/2013,1712,4,2,Zappeur
1713,Graduate,35,1456.0,10/11/2012,1713,20,1,Fidele
1714,Undergraduate,38,563.0,29-05-2014,1714,17,0,Potentiel
1715,Graduate,46,1504.0,13-11-2012,1715,22,1,Fidele
1716,Graduate,33,564.0,20-05-2013,1716,17,0,Potentiel
1717,Graduate,70,1125.0,8/5/2014,1717,22,3,Habituel
1718,Graduate,51,358.0,5/9/2013,1718,13,0,Potentiel
1719,Postgraduate,18,42.0,25-11-2012,1719,4,2,Zappeur
1720,Graduate,97,184.0,13-01-2013,1720,8,2,Zappeur
1721,Graduate,32,460.0,1/5/2013,1721,14,0,Potentiel
1722,Postgraduate,9,145.0,14-12-2013,1722,7,2,Zappeur
1723,Graduate,6,1376.0,2/4/2014,1723,24,3,Habituel
1724,Postgraduate,80,792.0,28-01-2014,1724,21,0,Potentiel
1725,Graduate,74,1382.0,18-04-2014,1725,22,3,Habituel
1726,Undergraduate,49,28.0,29-10-2012,1726,3,2,Zappeur
1727,Postgraduate,21,1033.0,7/1/2013,1727,23,3,Habituel
1728,Graduate,95,882.0,8/3/2013,1728,20,3,Habituel
1729,Postgraduate,56,2231.0,17-02-2013,1729,13,1,Fidele
1730,Postgraduate,48,1101.0,23-03-2014,1730,16,3,Habituel
1731,Graduate,26,369.0,28-12-2012,1731,11,0,Potentiel
1732,Undergraduate,3,48.0,27-04-2013,1732,4,2,Zappeur
1733,Postgraduate,39,467.0,12/3/2014,1733,15,0,Potentiel
1734,Graduate,33,44.0,6/5/2013,1734,5,2,Zappeur
1735,Undergraduate,42,38.0,18-02-2013,1735,6,2,Zappeur
1736,Graduate,80,81.0,24-04-2014,1736,6,2,Zappeur
1737,Postgraduate,9,167.0,26-11-2013,1737,8,2,Zappeur
1738,Postgraduate,52,45.0,24-05-2014,1738,5,2,Zappeur
1739,Graduate,78,664.0,11/12/2013,1739,18,0,Potentiel
1740,Undergraduate,68,622.0,24-04-2014,1740,17,0,Potentiel
1741,Undergraduate,45,48.0,18-04-2013,1741,5,2,Zappeur
1742,Graduate,47,461.0,28-05-2014,1742,14,0,Potentiel
1743,Graduate,34,1073.0,16-01-2013,1743,25,3,Habituel
1744,Undergraduate,81,55.0,20-01-2013,1744,6,2,Zappeur
1745,Graduate,72,976.0,26-10-2012,1745,23,3,Habituel
1746,Postgraduate,23,20.0,20-11-2012,1746,4,2,Zappeur
1747,Graduate,29,1149.0,28-09-2013,1747,16,3,Habituel
1748,Undergraduate,80,43.0,29-05-2013,1748,5,2,Zappeur
1749,Postgraduate,30,224.0,3/3/2013,1749,8,2,Zappeur
1750,Postgraduate,15,101.0,16-10-2012,1750,6,2,Zappeur
1751,Postgraduate,86,209.0,12/9/2012,1751,9,2,Zappeur
1752,Graduate,68,968.0,27-02-2014,1752,20,3,Habituel
1753,Postgraduate,54,1165.0,12/2/2013,1753,16,3,Habituel
1754,Graduate,44,24.0,25-12-2012,1754,4,2,Zappeur
1755,Graduate,7,252.0,17-03-2013,1755,11,2,Zappeur
1756,Graduate,87,165.0,6/11/2013,1756,8,2,Zappeur
1757,Postgraduate,59,269.0,4/8/2013,1757,11,2,Zappeur
1758,Postgraduate,16,102.0,10/5/2014,1758,6,2,Zappeur
1759,Undergraduate,1,461.0,26-05-2013,1759,18,0,Potentiel
1760,Undergraduate,64,47.0,10/9/2013,1760,5,2,Zappeur
1761,Postgraduate,72,144.0,10/3/2013,1761,7,2,Zappeur
1762,Graduate,98,1338.0,23-10-2013,1762,23,3,Habituel
1763,Graduate,91,917.0,20-08-2013,1763,23,3,Habituel
1764,Graduate,8,318.0,7/9/2013,1764,12,2,Zappeur
1765,Graduate,20,253.0,26-03-2013,1765,10,2,Zappeur
1766,Graduate,6,502.0,16-06-2014,1766,15,0,Potentiel
1767,Graduate,54,119.0,8/5/2013,1767,6,2,Zappeur
1768,Undergraduate,72,1250.0,15-06-2014,1768,16,3,Habituel
1769,Graduate,46,969.0,20-10-2013,1769,23,3,Habituel
1770,Graduate,11,76.0,18-09-2012,1770,6,2,Zappeur
1771,Postgraduate,21,62.0,18-04-2013,1771,5,2,Zappeur
1772,Undergraduate,89,1382.0,5/10/2012,1772,25,3,Habituel
1773,Graduate,82,84.0,8/6/2013,1773,6,2,Zappeur
1774,Graduate,69,255.0,18-03-2014,1774,9,2,Zappeur
1775,Postgraduate,55,43.0,29-10-2012,1775,4,2,Zappeur
1776,Graduate,13,398.0,29-08-2012,1776,13,0,Potentiel
1777,Postgraduate,80,76.0,13-10-2012,1777,6,2,Zappeur
1778,Graduate,97,902.0,6/8/2013,1778,13,3,Habituel
1779,Undergraduate,27,823.0,1/8/2013,1779,20,0,Potentiel
1780,Graduate,99,1179.0,17-12-2012,1780,24,3,Habituel
1781,Graduate,87,1921.0,17-02-2014,1781,28,1,Fidele
1782,Postgraduate,85,185.0,14-10-2012,1782,8,2,Zappeur
1783,Graduate,30,433.0,28-11-2013,1783,14,0,Potentiel
1784,Graduate,82,34.0,1/1/2013,1784,4,2,Zappeur
1785,Graduate,21,907.0,3/11/2012,1785,22,3,Habituel
1786,Postgraduate,92,416.0,21-09-2012,1786,25,0,Potentiel
1787,Graduate,95,44.0,9/12/2013,1787,6,2,Zappeur
1788,Graduate,2,1588.0,28-08-2012,1788,16,1,Fidele
1789,Postgraduate,74,1797.0,2/11/2013,1789,16,1,Fidele
1790,Graduate,49,40.0,5/8/2013,1790,4,2,Zappeur
1791,Postgraduate,71,1143.0,12/4/2014,1791,15,3,Habituel
1792,Postgraduate,72,914.0,15-08-2013,1792,13,3,Habituel
1793,Graduate,68,1502.0,7/2/2014,1793,11,1,Fidele
1794,Graduate,4,1338.0,13-07-2013,1794,17,3,Habituel
1795,Postgraduate,80,27.0,14-06-2013,1795,4,2,Zappeur
1796,Undergraduate,15,763.0,3/10/2013,1796,20,0,Potentiel
1797,Graduate,70,1331.0,16-04-2014,1797,21,3,Habituel
1798,Graduate,91,525.0,6/6/2014,1798,16,0,Potentiel
1799,Postgraduate,10,9.0,2/5/2014,1799,3,2,Zappeur
1800,Graduate,99,953.0,27-06-2014,1800,13,3,Habituel
1801,Postgraduate,25,68.0,14-10-2012,1801,5,2,Zappeur
1802,Postgraduate,34,131.0,28-04-2013,1802,7,2,Zappeur
1803,Graduate,57,882.0,20-03-2013,1803,20,3,Habituel
1804,Undergraduate,84,1149.0,10/1/2014,1804,23,3,Habituel
1805,Graduate,51,37.0,8/6/2013,1805,4,2,Zappeur
1806,Postgraduate,97,388.0,7/12/2013,1806,13,0,Potentiel
1807,Graduate,13,1428.0,4/6/2013,1807,15,3,Habituel
1808,Postgraduate,92,1633.0,28-04-2014,1808,23,1,Fidele
1809,Postgraduate,30,173.0,5/11/2012,1809,7,2,Zappeur
1810,Graduate,30,99.0,4/10/2012,1810,7,2,Zappeur
1811,Graduate,11,215.0,16-11-2012,1811,9,2,Zappeur
1812,Postgraduate,72,929.0,28-06-2014,1812,23,3,Habituel
1813,Graduate,39,219.0,20-01-2013,1813,9,2,Zappeur
1814,Graduate,0,174.0,14-02-2013,1814,8,2,Zappeur
1815,Graduate,15,92.0,21-07-2013,1815,6,2,Zappeur
1816,Postgraduate,12,1052.0,28-09-2013,1816,24,3,Habituel
1817,Graduate,56,275.0,19-07-2013,1817,11,2,Zappeur
1818,Undergraduate,39,587.0,31-08-2013,1818,14,0,Potentiel
1819,Postgraduate,55,1662.0,15-06-2014,1819,22,1,Fidele
1820,Postgraduate,60,159.0,7/4/2014,1820,8,2,Zappeur
1821,Postgraduate,73,1024.0,11/10/2013,1821,17,3,Habituel
1822,Postgraduate,90,35.0,4/10/2013,1822,5,2,Zappeur
1823,Postgraduate,86,1042.0,9/8/2013,1823,14,3,Habituel
1824,Postgraduate,37,395.0,4/9/2012,1824,14,0,Potentiel
1825,Postgraduate,7,557.0,15-09-2013,1825,22,0,Potentiel
1826,Postgraduate,29,9.0,25-08-2013,1826,0,2,Zappeur
1827,Graduate,19,69.0,15-02-2013,1827,5,2,Zappeur
1828,Postgraduate,14,486.0,23-05-2013,1828,15,0,Potentiel
1829,Graduate,72,34.0,22-05-2013,1829,4,2,Zappeur
1830,Undergraduate,56,1365.0,8/10/2013,1830,27,3,Habituel
1831,Graduate,85,13.0,15-03-2013,1831,3,2,Zappeur
1832,Postgraduate,62,1401.0,17-02-2013,1832,20,3,Habituel
1833,Graduate,1,1574.0,20-03-2014,1833,13,1,Fidele
1834,Postgraduate,28,1323.0,11/9/2013,1834,19,3,Habituel
1835,Postgraduate,70,1217.0,10/12/2012,1835,28,3,Habituel
1836,Postgraduate,84,103.0,9/9/2013,1836,6,2,Zappeur
1837,Postgraduate,89,84.0,22-03-2013,1837,6,2,Zappeur
1838,Postgraduate,73,1536.0,3/8/2012,1838,22,1,Fidele
1839,Graduate,42,581.0,22-09-2012,1839,16,0,Potentiel
1840,Postgraduate,16,928.0,11/2/2013,1840,13,3,Habituel
1841,Undergraduate,16,14.0,3/6/2013,1841,3,2,Zappeur
1842,Graduate,56,424.0,23-04-2014,1842,14,0,Potentiel
1843,Graduate,65,960.0,31-08-2013,1843,13,3,Habituel
1844,Graduate,10,1555.0,7/12/2013,1844,19,1,Fidele
1845,Graduate,13,656.0,12/9/2012,1845,18,0,Potentiel
1846,Postgraduate,78,55.0,23-06-2014,1846,6,2,Zappeur
1847,Graduate,51,20.0,8/7/2013,1847,4,2,Zappeur
1848,Postgraduate,27,367.0,11/1/2014,1848,13,0,Potentiel
1849,Undergraduate,30,2257.0,2/2/2014,1849,21,1,Fidele
1850,Postgraduate,71,42.0,18-09-2012,1850,5,2,Zappeur
1851,Graduate,97,1049.0,19-05-2013,1851,24,3,Habituel
1852,Graduate,83,48.0,29-10-2012,1852,5,2,Zappeur
1853,Postgraduate,3,685.0,11/1/2013,1853,19,0,Potentiel
1854,Graduate,71,39.0,10/9/2013,1854,4,2,Zappeur
1855,Undergraduate,3,43.0,12/8/2013,1855,4,2,Zappeur
1856,Postgraduate,15,835.0,17-11-2012,1856,18,0,Potentiel
1857,Graduate,52,1515.0,4/7/2013,1857,19,1,Fidele
1858,Postgraduate,8,1039.0,26-01-2013,1858,24,3,Habituel
1859,Graduate,89,1596.0,18-09-2012,1859,23,1,Fidele
1860,Postgraduate,66,1828.0,7/11/2012,1860,17,1,Fidele
1861,Postgraduate,22,34.0,15-12-2013,1861,4,2,Zappeur
1862,Postgraduate,56,149.0,7/8/2013,1862,8,2,Zappeur
1863,Postgraduate,74,946.0,14-10-2013,1863,22,3,Habituel
1864,Postgraduate,48,28.0,9/11/2012,1864,5,2,Zappeur
1865,Graduate,67,450.0,7/10/2012,1865,15,0,Potentiel
1866,Postgraduate,24,46.0,6/9/2013,1866,4,2,Zappeur
1867,Postgraduate,67,1702.0,11/5/2014,1867,15,1,Fidele
1868,Graduate,38,820.0,1/10/2012,1868,21,0,Potentiel
1869,Graduate,86,382.0,10/3/2014,1869,13,0,Potentiel
1870,Postgraduate,90,2126.0,1/3/2014,1870,19,1,Fidele
1871,Postgraduate,87,2069.0,12/6/2013,1871,19,1,Fidele
1872,Graduate,62,72.0,16-04-2014,1872,5,2,Zappeur
1873,Graduate,23,732.0,2/1/2013,1873,20,0,Potentiel
1874,Graduate,99,801.0,19-04-2014,1874,10,0,Potentiel
1875,Graduate,29,236.0,7/2/2014,1875,10,2,Zappeur
1876,Undergraduate,52,80.0,16-08-2012,1876,4,2,Zappeur
1877,Postgraduate,90,1685.0,21-01-2014,1877,14,1,Fidele
1878,Postgraduate,9,277.0,19-02-2013,1878,27,2,Zappeur
1879,Postgraduate,71,507.0,15-07-2013,1879,16,0,Potentiel
1880,Postgraduate,13,68.0,15-10-2012,1880,5,2,Zappeur
1881,Graduate,16,49.0,30-04-2014,1881,4,2,Zappeur
1882,Postgraduate,94,397.0,18-04-2014,1882,14,0,Potentiel
1883,Graduate,77,39.0,19-05-2013,1883,6,2,Zappeur
1884,Graduate,20,306.0,19-05-2014,1884,12,2,Zappeur
1885,Graduate,51,976.0,3/11/2012,1885,13,3,Habituel
1886,Postgraduate,81,1028.0,19-01-2014,1886,24,3,Habituel
1887,Graduate,71,70.0,7/11/2013,1887,6,2,Zappeur
1888,Graduate,36,46.0,9/9/2013,1888,4,2,Zappeur
1889,Postgraduate,95,51.0,26-02-2013,1889,4,2,Zappeur
1890,Undergraduate,32,1263.0,31-08-2012,1890,21,3,Habituel
1891,Graduate,32,1490.0,2/5/2014,1891,20,1,Fidele
1892,Postgraduate,85,1564.0,27-01-2013,1892,23,1,Fidele
1893,Graduate,93,1815.0,3/6/2014,1893,15,1,Fidele
1894,Postgraduate,24,1198.0,26-05-2014,1894,25,3,Habituel
1895,Graduate,44,416.0,20-10-2013,1895,16,0,Potentiel
1896,Graduate,15,85.0,9/9/2012,1896,5,2,Zappeur
1897,Postgraduate,82,47.0,31-03-2014,1897,6,2,Zappeur
1898,Graduate,27,137.0,28-05-2014,1898,7,2,Zappeur
1899,Postgraduate,72,21.0,13-06-2013,1899,3,2,Zappeur
1900,Undergraduate,7,70.0,23-02-2013,1900,5,2,Zappeur
1901,Undergraduate,57,909.0,13-04-2014,1901,20,3,Habituel
1902,Graduate,84,1676.0,18-03-2014,1902,22,1,Fidele
1903,Postgraduate,53,1735.0,24-10-2013,1903,25,1,Fidele
1904,Graduate,48,1191.0,25-01-2014,1904,27,3,Habituel
1905,Postgraduate,2,24.0,11/5/2013,1905,4,2,Zappeur
1906,Postgraduate,65,1182.0,6/9/2013,1906,17,3,Habituel
1907,Graduate,45,1280.0,5/2/2014,1907,13,3,Habituel
1908,Graduate,42,1336.0,19-03-2013,1908,18,3,Habituel
1909,Postgraduate,29,749.0,26-09-2013,1909,19,0,Potentiel
1910,Postgraduate,83,91.0,20-04-2014,1910,6,2,Zappeur
1911,Postgraduate,93,414.0,10/11/2012,1911,13,0,Potentiel
1912,Postgraduate,40,44.0,14-10-2012,1912,6,2,Zappeur
1913,Postgraduate,47,63.0,22-08-2012,1913,6,2,Zappeur
1914,Graduate,50,901.0,25-01-2013,1914,21,3,Habituel
1915,Undergraduate,40,38.0,24-08-2012,1915,4,2,Zappeur
1916,Postgraduate,3,455.0,16-02-2013,1916,15,0,Potentiel
1917,Postgraduate,62,775.0,31-05-2013,1917,21,0,Potentiel
1918,Postgraduate,25,15.0,20-02-2013,1918,3,2,Zappeur
1919,Graduate,48,38.0,26-12-2012,1919,5,2,Zappeur
1920,Postgraduate,56,1512.0,22-06-2014,1920,21,1,Fidele
1921,Graduate,68,43.0,19-01-2014,1921,4,2,Zappeur
1922,Graduate,64,42.0,20-10-2012,1922,4,2,Zappeur
1923,Graduate,67,1089.0,1/10/2013,1923,22,3,Habituel
1924,Postgraduate,94,162.0,8/1/2013,1924,7,2,Zappeur
1925,Graduate,82,1272.0,5/9/2013,1925,17,3,Habituel
1926,Graduate,3,1173.0,23-11-2012,1926,18,3,Habituel
1927,Postgraduate,24,816.0,23-06-2013,1927,21,0,Potentiel
1928,Graduate,54,74.0,13-11-2012,1928,6,2,Zappeur
1929,Graduate,20,134.0,17-06-2013,1929,7,2,Zappeur
1930,Postgraduate,96,157.0,20-11-2013,1930,8,2,Zappeur
1931,Graduate,19,561.0,28-09-2013,1931,16,0,Potentiel
1932,Graduate,60,1336.0,7/1/2014,1932,18,3,Habituel
1933,Postgraduate,2,2092.0,1/4/2014,1933,22,1,Fidele
1934,Postgraduate,13,463.0,8/4/2013,1934,15,0,Potentiel
1935,Postgraduate,37,1130.0,6/9/2012,1935,16,3,Habituel
1936,Graduate,59,20.0,10/3/2013,1936,4,2,Zappeur
1937,Graduate,55,377.0,19-11-2012,1937,13,0,Potentiel
1938,Graduate,60,1544.0,23-03-2014,1938,27,1,Fidele
1939,Postgraduate,48,138.0,31-08-2013,1939,7,2,Zappeur
1940,Postgraduate,38,1012.0,6/2/2014,1940,23,3,Habituel
1941,Postgraduate,8,1766.0,14-01-2013,1941,14,1,Fidele
1942,Graduate,19,45.0,7/8/2012,1942,6,2,Zappeur
1943,Graduate,32,161.0,25-04-2014,1943,7,2,Zappeur
1944,Graduate,27,144.0,14-09-2012,1944,7,2,Zappeur
1945,Graduate,58,1734.0,6/2/2013,1945,25,1,Fidele
1946,Graduate,59,823.0,2/11/2012,1946,20,0,Potentiel
1947,Graduate,29,1138.0,20-06-2014,1947,26,3,Habituel
1948,Graduate,60,1429.0,31-03-2013,1948,20,3,Habituel
1949,Postgraduate,41,1371.0,12/2/2013,1949,20,3,Habituel
1950,Graduate,27,982.0,8/7/2013,1950,14,3,Habituel
1951,Graduate,28,44.0,18-09-2013,1951,4,2,Zappeur
1952,Graduate,8,318.0,12/5/2014,1952,12,2,Zappeur
1953,Graduate,18,434.0,13-08-2012,1953,14,0,Potentiel
1954,Undergraduate,76,198.0,23-11-2013,1954,9,2,Zappeur
1955,Graduate,0,359.0,3/5/2014,1955,25,0,Potentiel
1956,Undergraduate,32,576.0,17-01-2014,1956,16,0,Potentiel
1957,Postgraduate,2,88.0,22-10-2012,1957,7,2,Zappeur
1958,Graduate,16,63.0,23-04-2013,1958,5,2,Zappeur
1959,Postgraduate,56,27.0,7/5/2014,1959,3,2,Zappeur
1960,Graduate,97,193.0,3/7/2013,1960,8,2,Zappeur
1961,Postgraduate,15,101.0,9/7/2013,1961,6,2,Zappeur
1962,Graduate,35,2211.0,17-06-2014,1962,21,1,Fidele
1963,Postgraduate,3,140.0,6/5/2013,1963,7,2,Zappeur
1964,Graduate,49,415.0,5/1/2014,1964,14,0,Potentiel
1965,Graduate,4,22.0,24-08-2013,1965,3,2,Zappeur
1966,Graduate,45,263.0,22-10-2013,1966,10,2,Zappeur
1967,Graduate,37,393.0,28-02-2014,1967,11,0,Potentiel
1968,Graduate,39,147.0,27-02-2013,1968,7,2,Zappeur
1969,Graduate,38,443.0,23-01-2014,1969,14,0,Potentiel
1970,Postgraduate,8,1958.0,14-02-2013,1970,18,1,Fidele
1971,Postgraduate,89,174.0,25-03-2014,1971,8,2,Zappeur
1972,Postgraduate,47,2217.0,1/1/2013,1972,27,1,Fidele
1973,Graduate,75,1691.0,7/4/2013,1973,15,1,Fidele
1974,Graduate,86,25.0,7/11/2013,1974,4,2,Zappeur
1975,Undergraduate,4,809.0,5/10/2013,1975,21,0,Potentiel
1976,Graduate,73,895.0,2/8/2012,1976,15,3,Habituel
1977,Postgraduate,46,484.0,20-09-2013,1977,15,0,Potentiel
1978,Postgraduate,38,413.0,10/4/2014,1978,14,0,Potentiel
1979,Undergraduate,73,331.0,5/12/2012,1979,11,2,Zappeur
1980,Graduate,66,25.0,27-02-2013,1980,4,2,Zappeur
1981,Postgraduate,36,13.0,18-09-2012,1981,3,2,Zappeur
1982,Graduate,29,115.0,12/2/2014,1982,7,2,Zappeur
1983,Graduate,29,16.0,10/6/2013,1983,3,2,Zappeur
1984,Postgraduate,6,92.0,12/2/2013,1984,6,2,Zappeur
1985,Graduate,97,52.0,24-12-2012,1985,5,2,Zappeur
1986,Graduate,61,1464.0,6/2/2013,1986,20,1,Fidele
1987,Graduate,68,441.0,22-06-2013,1987,13,0,Potentiel
1988,Postgraduate,73,283.0,21-10-2013,1988,11,2,Zappeur
1989,Postgraduate,90,747.0,13-04-2014,1989,20,0,Potentiel
1990,Graduate,81,1870.0,16-12-2013,1990,16,1,Fidele
1991,Graduate,1,165.0,28-03-2013,1991,8,2,Zappeur
1992,Graduate,79,1941.0,17-10-2013,1992,23,1,Fidele
1993,Undergraduate,92,839.0,3/4/2014,1993,21,0,Potentiel
1994,Graduate,31,1655.0,17-04-2013,1994,24,1,Fidele
1995,Undergraduate,46,23.0,23-05-2014,1995,3,2,Zappeur
1996,Graduate,14,66.0,29-08-2012,1996,5,2,Zappeur
1997,Graduate,89,37.0,25-12-2012,1997,5,2,Zappeur
1998,Graduate,31,21.0,16-01-2013,1998,4,2,Zappeur
1999,Graduate,75,22.0,2/1/2014,1999,3,2,Zappeur
2000,Graduate,42,78.0,8/3/2013,2000,6,2,Zappeur
2001,Postgraduate,53,79.0,24-12-2013,2001,5,2,Zappeur
2002,Graduate,53,265.0,6/9/2012,2002,11,2,Zappeur
2003,Postgraduate,23,1175.0,12/6/2014,2003,17,3,Habituel
2004,Postgraduate,57,1305.0,18-09-2013,2004,26,3,Habituel
2005,Postgraduate,49,46.0,7/11/2013,2005,6,2,Zappeur
2006,Graduate,6,25.0,26-11-2012,2006,3,2,Zappeur
2007,Graduate,29,46.0,13-02-2013,2007,4,2,Zappeur
2008,Postgraduate,5,874.0,17-09-2013,2008,22,3,Habituel
2009,Undergraduate,98,100.0,2/3/2014,2009,6,2,Zappeur
2010,Postgraduate,80,930.0,20-05-2013,2010,23,3,Habituel
2011,Graduate,4,868.0,14-02-2013,2011,20,3,Habituel
2012,Graduate,70,45.0,6/8/2013,2012,6,2,Zappeur
2013,Graduate,32,1260.0,27-01-2013,2013,25,3,Habituel
2014,Graduate,82,414.0,7/8/2012,2014,11,0,Potentiel
2015,Graduate,27,392.0,29-03-2013,2015,13,0,Potentiel
2016,Graduate,94,1109.0,1/3/2013,2016,25,3,Habituel
2017,Graduate,23,639.0,15-04-2013,2017,18,0,Potentiel
2018,Graduate,97,79.0,30-03-2014,2018,5,2,Zappeur
2019,Graduate,25,1665.0,25-09-2012,2019,23,1,Fidele
2020,Graduate,92,692.0,12/2/2014,2020,17,0,Potentiel
2021,Graduate,98,1392.0,5/4/2013,2021,19,3,Habituel
2022,Graduate,19,44.0,21-01-2014,2022,5,2,Zappeur
2023,Postgraduate,80,50.0,5/2/2014,2023,5,2,Zappeur
2024,Graduate,80,467.0,16-02-2013,2024,13,0,Potentiel
2025,Graduate,79,223.0,23-02-2014,2025,9,2,Zappeur
2026,Graduate,50,158.0,12/3/2013,2026,8,2,Zappeur
2027,Graduate,60,1211.0,17-10-2013,2027,27,3,Habituel
2028,Graduate,44,1575.0,7/9/2012,2028,12,1,Fidele
2029,Undergraduate,0,1208.0,1/8/2012,2029,21,3,Habituel
2030,Graduate,28,43.0,10/3/2013,2030,4,2,Zappeur
2031,Graduate,35,527.0,26-11-2013,2031,15,0,Potentiel
2032,Graduate,49,932.0,12/11/2013,2032,13,3,Habituel
2033,Postgraduate,46,71.0,29-04-2013,2033,6,2,Zappeur
2034,Graduate,97,54.0,28-09-2013,2034,4,2,Zappeur
2035,Graduate,51,129.0,5/12/2013,2035,6,2,Zappeur
2036,Graduate,80,1615.0,4/10/2012,2036,24,1,Fidele
2037,Postgraduate,10,1034.0,1/6/2013,2037,23,3,Habituel
2038,Graduate,29,1088.0,28-03-2013,2038,23,3,Habituel
2039,Graduate,74,137.0,8/2/2013,2039,7,2,Zappeur
2040,Postgraduate,54,1244.0,2/5/2013,2040,16,3,Habituel
2041,Graduate,93,41.0,25-09-2012,2041,5,2,Zappeur
2042,Graduate,63,1174.0,29-11-2013,2042,27,3,Habituel
2043,Graduate,92,993.0,1/12/2013,2043,13,3,Habituel
2044,Graduate,40,100.0,11/9/2012,2044,6,2,Zappeur
2045,Postgraduate,70,1680.0,30-11-2013,2045,15,1,Fidele
2046,Graduate,96,98.0,9/6/2014,2046,7,2,Zappeur
2047,Graduate,81,48.0,11/9/2013,2047,4,2,Zappeur
2048,Graduate,63,519.0,17-08-2012,2048,16,0,Potentiel
2049,Graduate,85,715.0,27-12-2013,2049,19,0,Potentiel
2050,Graduate,51,37.0,9/3/2013,2050,4,2,Zappeur
